Open
3885.14
3916.48
3667.99
3783.6
3620.96
3616.74
3866
3903.4
4098.03
3716.46
3715.38
3709.85
3242.63
3855.01
4155.55
4209.69
4243.48
4325.17
4346.24
4623.19
4609.17
4393
4278.86
4607.47
4642.85
4924
4736.28
4583.85
4589.99
4379.96
4340.88
4371.25
4371.25
4313.21
4147.1
4093.28
3993.87
4049.98
4145.11
4102.48
4284.45
4322.44
4154.84
4318.3
4046.34
3863.3
3639.99
3421.45
3348.99
3421.11
3391.48
3218.74
3252.34
2844.99
2783.43
2703.44
2730
2871.27
2749.99
2706.14
2786.19
2662.99
2524.52
2558.27
2758.5
2761.45
2838.07
2661.99
2889.98
2264.29
2304.36
2229.07
1904
1967.34
2213.01
2343.48
2383.82
2305.05
2329.4
2501.02
2547.77
2493.79
2605.53
2625.06
2606.64
2540.94
2507.84
2416.12
2456.01
2549.89
2554.97
2573.77
2415.62
2497.6
2572.96
2684.63
2689.58
2645.1
2734.14
2594.99
2519.87
2638.24
2484.64
2416.16
2459.56
2715.86
2656.3
2960
2903.77
2807.01
2800
2690
2880.23
2689.43
2520.05
2554.91
2484.04
2412.34
2303.62
2197.33
2284.3
2230.77
2096.77
2267.37
2330.84
2436.45
2261.22
2101.33
2026
2044.4
1965.01
1895.55
1812.57
1769.71
1742.67
1794.01
1781.71
1694.64
1834.1
1793.26
1719.51
1686.39
1602.17
1580.99
1546.93
1550
1517.95
1464.94
1440.82
1362.63
1351.08
1347.19
1346.04
1294.91
1282.56
1255.71
1247.83
1247.66
1250
1238.45
1211.45
1204
1193.81
1178.01
1174.69
1175.5
1177.88
1218.12
1223.76
1210.64
1210.08
1184.5
1194.67
1195.77
1134.73
1149.03
1152.94
1107.45
1089.99
1084.22
1041.75
1041.03
1045.04
1045.01
967.14
966.76
936.83
1033
1037.97
1113.81
1041.61
1010.63
965.1
1070.6
1175.29
1261.75
1248.2
1246.86
1232.63
1182.64
1109.29
1197.2
1151.39
1236.29
1288.88
1273.99
1270
1287.98
1260.21
1228.9
1195.2
1194.5
1182.03
1148.77
1183.72
1181.02
1128.54
1133.68
1085.13
1054.72
1059.84
1059.75
1034.33
1013.67
1012.65
1000.05
1008.49
1015.18
1003.97
984.81
1060.31
1055
1024.99
1011.9
1032.98
1015.09
1005.97
989.1
967.02
923.02
916.77
921.29
921.01
918.42
894.06
890.66
923.87
921.82
923.25
899.53
901.75
878.02
907.19
835.13
827.56
824.65
826.69
813.02
789.31
907.99
902.98
912.99
898.75
893.49
989.99
1142.15
1038
1020.23
999.95
974.55
966.71
978.57
981.92
932.65
905.57
896.98
893.68
919.23
859
826.21
800.88
790.2
790.12
789.39
782.47
775.18
774.84
780.64
779.65
769.44
771.79
770.1
768.68
765.49
758.99
754.88
765.69
766.47
774.14
753.99
742.11
732.36
732.99
728.35
736.45
741.28
737.99
742.41
748.35
737.48
727.36
750.98
748.13
736.03
739.99
712.44
707.03
702
700.31
715.23
710.99
721.48
713.6
709.29
711.15
706.33
706.98
685.62
734.99
730.48
697.7
700.01
715.94
688.99
680
668.82
649.56
648.73
650.51
656.06
630.15
629
628.61
635
637.79
639.58
635.17
636.93
635.45
635.33
640
617.37
616.06
617.99
617.99
611.8
612.38
609.98
612.91
610.5
614.04
607.2
604.87
604.24
604.9
606.98
600
601.32
601.25
594.69
595.61
608.59
608.99
608.99
606.38
607.14
605.76
608.99
607.94
607.81
604.86
623.45
622.15
624.7
614.48
611.89
605.98
607.67
600.17
574.85
571.53
574.22
577.91
573.36
572.98
569.82
578.77
575.97
579.24
581.98
586.97
579.85
580.21
573.7
574.08
574.99
580.35
569.33
571.7
586.99
588.83
587.57
595.14
585.76
595.65
593.65
588.16
575.51
585
572.38
515.86
606.78
622.17
655.01
657.99
657.32
658.24
655.16
656.26
663.95
655.92
649.03
665.86
664.86
672.98
672.74
678.34
663.84
665
658.98
661.55
673.99
650.83
649.99
654.78
661.99
637.99
674.99
666.23
679.45
664.67
699.99
680.96
673.43
640.32
648.78
650.09
631.14
665.15
662.66
628.11
600.16
673.71
741.84
763.99
755.14
757.06
764.76
692.93
685.37
704
663.09
597.77
578.99
579.13
581.99
580
584.44
574.05
573.51
570.02
539.78
539.99
530.62
532.66
519.29
526.87
476.99
454.27
449.9
445.87
443.86
437.74
443.41
442.99
443.01
455.01
454.69
454.43
457.99
456.67
457.46
453.99
451.98
451.75
460.98
458
459.66
461.36
448.99
448
451.99
446.36
452.66
450.3
455.91
448.99
448.44
468.44
465.9
461.05
452
447.79
451
443.54
435
427.99
426.2
429.99
429.53
424.96
424.53
426.43
423.23
420.73
416.67
418.39
422.59
422.82
422.48
419.99
419.45
420
416.48
416.36
413.7
414.25
422.16
424.47
416.92
416.11
415.55
417.01
416.83
411.4
410.99
409.88
407.59
418.95
416
416
413.99
411.18
409.72
418.93
414.68
410.79
412.09
413.16
403.44
393.5
408.87
419.24
423.97
432.32
437.05
431.59
431.47
427.5
423.98
421.32
418.77
436.45
439.28
440.75
419.04
422.21
415.9
406.72
398.27
406.18
386.51
383.85
376.09
380.07
374
371.47
376.03
375.31
387.21
390.17
368.7
373.2
371.74
370
378.33
379.39
380.92
395.54
389
393.08
401.74
387.8
393
412.14
417.51
380.58
385.03
383.9
384.25
372.04
430.42
431.68
445.4
451.28
444.6
450.11
456.68
457
431.1
432.98
435
424.26
435.75
434.55
432.5
428.24
430.76
420.8
422.06
418.72
458.59
455.46
444.54
435.82
437.99
439.51
461.8
463.02
458
456.34
465.99
445.7
435.9
435
452
416.49
418.98
412.13
398.62
395.5
385.82
362.03
361.5
361.18
363.01
377.29
368.11
357
360.4
360
327.5
317.52
322.75
324.37
325.22
320.51
325.01
335.99
334.51
336.99
318.66
349.99
338.45
335.5
306
336.18
381.46
377
388.13
376
379.42
410
400
367.85
330
315
330.36
314.89
307.05
298.2
288.54
289.38
285
280.2
276.89
271.64
272.1
272.49
268.46
272.47
263.75
255.9
253
250
247.6
249.5
246.3
245.39
243.95
242.5
